Description,INPUTS,WIND_CONFIG,ENABLE_SPOTTING,CROWN_FIRE_MODEL,Wall clock time,Day 1 Fire Area,Day 2 Fire Area,Day 3 Fire Area,Day 4 Fire Area,Day 5 Fire Area,Day 6 Fire Area,Day 7 Fire Area,Day 8 Fire Area,Day 1 VIIRS Area,Day 2 VIIRS Area,Day 3 VIIRS Area,Day 4 VIIRS Area,Day 5 VIIRS Area,Day 6 VIIRS Area,Day 7 VIIRS Area,Day 8 VIIRS Area,Day 1 IOU,Day 2 IOU,Day 3 IOU,Day 4 IOU,Day 5 IOU,Day 6 IOU,Day 7 IOU,Day 8 IOU,Comments on anything interesting,ENABLE_SURFACE_FIRE_SPOTTING,GLOBAL_SURFACE_FIRE_SPOTTING_PERCENT_MIN,GLOBAL_SURFACE_FIRE_SPOTTING_PERCENT_MAX,CROWN_FIRE_SPOTTING_PERCENT_MIN,CROWN_FIRE_SPOTTING_PERCENT_MAX,CRITICAL_SPOTTING_FIRELINE_INTENSITY,MEAN_SPOTTING_DIST_MIN,MEAN_SPOTTING_DIST_MAX,NORMALIZED_SPOTTING_DIST_VARIANCE_MIN,NORMALIZED_SPOTTING_DIST_VARIANCE_MAX,SPOT_WS_EXP_LO,SPOT_WS_EXP_HI,SPOT_FLIN_EXP_LO,SPOT_FLIN_EXP_HI,NEMBERS_MIN,NEMBERS_MAX_LO,NEMBERS_MAX_HI,PIGN_MIN,PIGN_MAX,CC,CBH,CH,CBD,WS,WD,M1,M10,M100,Wall clock time (s),Fire volume (ac-ft),Nembers
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1496-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,33.758,197.34,498.571,977.664,1425.971,2043.248,2342.005,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.278,0.202,0.168,0.156,0.139,0.136,0.125,None,.TRUE.,0.1,0.7,0.1,0.9,4711.0,1.0,798.0,1.0,3.0,0.1,0.7,0.1,0.3,1.0,1.0,2.0,0.0,17.0,0.03,-3.01,0.71,-0.06,13.7,-284.1,0.04,-0.06,0.08,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1495-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,26.855,203.085,526.45,920.308,1405.184,1974.934,2330.562,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.319,0.199,0.141,0.166,0.144,0.136,0.124,None,.TRUE.,0.1,0.7,0.1,0.9,4711.0,1.0,1822.0,1.0,3.0,0.1,0.7,0.1,0.3,1.0,1.0,2.0,0.0,17.0,0.03,-3.01,0.71,-0.06,13.7,-284.1,0.04,-0.06,0.08,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1494-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,20.473,176.942,496.958,974.593,1545.812,2085.912,2390.187,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.385,0.24,0.183,0.165,0.129,0.134,0.123,None,.TRUE.,0.1,0.7,0.1,0.9,4711.0,1.0,798.0,1.0,3.0,0.1,0.7,0.1,0.3,1.0,1.0,2.0,0.0,17.0,0.03,-3.01,0.71,-0.06,13.7,-284.1,0.04,-0.06,0.08,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1493-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,21.531,160.631,501.203,1015.068,1603.687,2225.855,2541.881,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.364,0.243,0.147,0.155,0.129,0.13,0.119,None,.TRUE.,0.1,0.7,0.1,0.9,352.0,1.0,798.0,1.0,3.0,0.1,0.7,0.1,0.3,1.0,1.0,2.0,0.0,17.0,0.03,-3.01,0.71,-0.06,13.7,-284.1,0.04,-0.06,0.08,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1492-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,27.442,262.582,824.0,1463.106,2044.534,2490.454,2699.941,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.359,0.194,0.125,0.119,0.105,0.115,0.11,None,.TRUE.,0.1,0.7,0.1,0.9,4711.0,1.0,798.0,1.0,3.0,0.1,0.7,0.1,0.3,1.0,1.0,2.0,0.0,17.0,0.03,-3.01,0.71,-0.06,13.7,-284.1,0.04,-0.06,0.08,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1491-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,19.12,141.472,389.854,679.486,915.243,1245.022,1503.541,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.396,0.25,0.183,0.208,0.191,0.2,0.179,None,.TRUE.,0.1,0.7,0.1,0.9,4711.0,1.0,798.0,1.0,3.0,0.1,0.7,0.1,0.3,1.0,1.0,2.0,0.0,17.0,0.03,-3.01,0.71,-0.06,13.7,-284.1,0.04,-0.06,0.08,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1490-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,43.258,306.878,933.866,1683.292,2190.67,2625.101,2873.477,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.246,0.169,0.128,0.112,0.102,0.112,0.106,None,.TRUE.,0.1,0.7,0.1,0.9,4711.0,1.0,798.0,1.0,3.0,0.1,0.7,0.1,0.3,1.0,1.0,2.0,0.0,17.0,0.03,-3.01,0.71,-0.06,13.7,-284.1,0.04,-0.06,0.08,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=149-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,0.001,6.542,48.636,118.814,245.21,415.051,706.254,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.0,0.043,0.322,0.475,0.498,0.442,0.316,None,.TRUE.,0.1,1.0,0.1,1.0,5039.0,1.0,1853.0,1.0,2.0,0.1,0.6,0.1,0.4,1.0,1.0,4.0,0.0,8.0,0.06,1.05,-0.04,-2.35,5.6,-351.6,-0.08,-0.04,-0.07,1480.8831,1486792.8,24316.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1489-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,19.01,103.703,273.21,392.534,521.386,698.865,905.185,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.385,0.238,0.159,0.23,0.239,0.267,0.247,None,.TRUE.,0.1,0.7,0.1,0.9,4711.0,1.0,798.0,1.0,3.0,0.1,0.7,0.1,0.3,1.0,1.0,2.0,0.0,17.0,0.03,-3.01,0.71,-0.06,13.7,-284.1,0.04,-0.06,0.08,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1488-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,1.582,13.044,31.973,60.683,102.748,187.298,296.094,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.046,0.084,0.161,0.248,0.355,0.449,0.492,None,.TRUE.,0.1,0.6,0.1,1.0,3352.0,1.0,829.0,1.0,2.0,0.1,0.8,0.1,0.9,1.0,1.0,5.0,0.0,34.0,0.05,3.71,2.13,0.0,18.7,-70.3,0.06,0.05,0.0,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1487-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,1.56,13.09,40.124,70.646,127.093,233.096,327.179,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.048,0.092,0.259,0.326,0.444,0.516,0.524,None,.TRUE.,0.1,0.6,0.1,1.0,3352.0,1.0,829.0,1.0,2.0,0.1,0.8,0.1,0.9,1.0,1.0,5.0,0.0,34.0,0.05,3.71,2.13,0.0,18.7,-70.3,0.06,0.05,-0.02,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1486-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,2.978,21.866,70.353,228.74,505.273,798.795,1136.031,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.083,0.152,0.33,0.343,0.269,0.26,0.216,None,.TRUE.,0.1,0.6,0.1,1.0,3352.0,1.0,829.0,1.0,2.0,0.1,0.8,0.1,0.9,1.0,1.0,5.0,0.0,34.0,0.05,3.71,2.13,0.0,18.7,-70.3,0.06,0.04,0.0,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1485-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,3.319,24.889,60.217,110.649,243.932,489.863,904.337,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.076,0.121,0.194,0.305,0.469,0.396,0.258,None,.TRUE.,0.1,0.6,0.1,1.0,3352.0,1.0,829.0,1.0,2.0,0.1,0.8,0.1,0.9,1.0,1.0,5.0,0.0,34.0,0.05,3.71,2.13,0.0,18.7,-70.3,-0.06,0.05,0.0,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1484-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,1.404,12.534,34.218,68.869,122.21,207.046,291.393,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.041,0.089,0.237,0.348,0.507,0.511,0.524,None,.TRUE.,0.1,0.6,0.1,1.0,3352.0,1.0,829.0,1.0,2.0,0.1,0.8,0.1,0.9,1.0,1.0,5.0,0.0,34.0,0.05,3.71,2.13,0.04,18.7,-70.3,0.06,0.05,0.0,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1483-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,1.401,11.621,26.132,51.294,100.87,187.34,350.101,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.041,0.078,0.131,0.208,0.396,0.506,0.488,None,.TRUE.,0.1,0.6,0.1,1.0,3352.0,1.0,829.0,1.0,2.0,0.1,0.8,0.1,0.9,1.0,1.0,5.0,0.0,34.0,0.05,3.71,0.0,-6.29,18.7,-70.3,0.06,0.05,0.0,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1482-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,1.427,17.64,67.482,132.545,340.142,661.22,985.515,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.041,0.103,0.285,0.378,0.385,0.307,0.233,None,.TRUE.,0.1,0.6,0.1,1.0,3352.0,1.0,829.0,1.0,2.0,0.1,0.8,0.1,0.9,1.0,1.0,5.0,0.0,34.0,0.05,1.99,2.13,0.0,18.7,-70.3,0.06,0.05,0.0,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1481-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,1.386,11.862,26.244,53.093,102.981,171.769,299.552,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.041,0.083,0.157,0.225,0.395,0.483,0.451,None,.TRUE.,0.1,0.6,0.1,1.0,3352.0,1.0,829.0,1.0,2.0,0.1,0.8,0.1,0.9,1.0,1.0,5.0,0.0,34.0,-0.07,3.71,2.13,0.0,18.7,-70.3,0.06,0.05,0.0,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1480-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,2.288,12.879,26.499,45.216,67.614,127.976,197.207,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.071,0.098,0.193,0.241,0.312,0.394,0.449,None,.TRUE.,0.1,0.6,0.1,1.0,3352.0,1.0,829.0,1.0,2.0,0.1,0.8,0.1,0.9,1.0,1.0,5.0,0.0,34.0,0.05,3.71,2.13,0.0,18.7,75.9,0.06,0.05,0.0,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=148-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,0.001,2.962,19.154,44.393,69.342,103.465,157.16,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.0,0.021,0.138,0.209,0.301,0.346,0.447,None,.TRUE.,0.1,1.0,0.1,1.0,5648.0,1.0,1853.0,1.0,2.0,0.1,0.6,0.1,0.4,1.0,1.0,4.0,0.0,8.0,0.06,1.05,-0.04,-2.35,5.6,-351.6,-0.08,-0.04,-0.07,213.627,348450.0,809.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1479-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,2.218,11.203,23.945,47.633,77.288,120.988,183.296,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.071,0.082,0.137,0.202,0.279,0.321,0.41,None,.TRUE.,0.1,0.6,0.1,1.0,3352.0,1.0,829.0,1.0,2.0,0.1,0.8,0.1,0.9,1.0,1.0,5.0,0.0,34.0,0.05,3.71,2.13,0.0,3.7,-70.3,0.06,0.05,0.0,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1478-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,1.481,18.223,103.863,277.316,657.748,1129.757,1506.622,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.043,0.105,0.327,0.377,0.262,0.213,0.173,None,.TRUE.,0.1,0.6,0.1,1.0,3352.0,1.0,829.0,1.0,2.0,0.1,0.8,0.1,0.9,1.0,1.0,5.0,0.0,34.0,0.05,3.71,2.13,0.0,18.7,-70.3,0.06,0.05,0.0,4491.3828,2428439.8,28485.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1477-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,2.1,13.758,39.356,74.745,140.829,229.547,410.605,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.043,0.082,0.228,0.325,0.501,0.529,0.449,None,.TRUE.,0.1,0.6,0.1,1.0,3352.0,1.0,829.0,1.0,2.0,0.1,0.8,0.1,0.9,1.0,1.0,5.0,0.0,66.0,0.05,3.71,2.13,0.0,18.7,-70.3,0.06,0.05,0.0,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1476-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,1.389,10.699,19.866,39.292,59.867,83.684,129.854,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.041,0.077,0.126,0.187,0.268,0.304,0.395,None,.TRUE.,0.1,0.6,0.1,0.5,3352.0,1.0,829.0,1.0,2.0,0.1,0.8,0.1,0.9,1.0,1.0,5.0,0.0,34.0,0.05,3.71,2.13,0.0,18.7,-70.3,0.06,0.05,0.0,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1475-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,1.384,11.221,27.056,54.69,110.0,206.978,304.244,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.041,0.079,0.159,0.238,0.437,0.548,0.557,None,.TRUE.,0.1,0.3,0.1,1.0,3352.0,1.0,829.0,1.0,2.0,0.1,0.8,0.1,0.9,1.0,1.0,5.0,0.0,34.0,0.05,3.71,2.13,0.0,18.7,-70.3,0.06,0.05,0.0,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1474-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,1.401,11.329,27.959,74.444,168.493,318.637,541.054,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.041,0.077,0.151,0.295,0.495,0.442,0.365,None,.TRUE.,0.1,0.6,0.1,1.0,3352.0,1.0,829.0,1.0,2.0,0.1,0.8,0.1,0.9,1.0,1.0,5.0,0.0,34.0,0.05,3.71,2.13,0.0,18.7,-70.3,0.06,0.05,0.0,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1473-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,1.566,13.99,33.183,64.102,110.974,169.237,267.069,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.043,0.094,0.208,0.293,0.443,0.474,0.492,None,.TRUE.,0.1,0.6,0.1,1.0,3352.0,1.0,829.0,1.0,2.0,0.1,0.8,0.1,0.7,1.0,1.0,5.0,0.0,34.0,0.05,3.71,2.13,0.0,18.7,-70.3,0.06,0.05,0.0,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1472-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,1.374,11.161,21.167,38.398,62.027,88.898,125.366,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.041,0.077,0.129,0.174,0.263,0.295,0.405,None,.TRUE.,0.1,0.6,0.1,1.0,3352.0,1.0,829.0,1.0,2.0,0.1,0.3,0.1,0.9,1.0,1.0,5.0,0.0,34.0,0.05,3.71,2.13,0.0,18.7,-70.3,0.06,0.05,0.0,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1471-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,1.385,12.718,30.118,60.341,106.604,164.425,268.556,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.041,0.088,0.189,0.287,0.439,0.461,0.447,None,.TRUE.,0.1,0.6,0.1,1.0,3352.0,1.0,829.0,1.0,2.0,0.1,0.8,0.1,0.9,1.0,1.0,5.0,0.0,34.0,0.05,3.71,2.13,0.0,18.7,-70.3,0.06,0.05,0.0,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1470-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,1.395,11.894,36.846,75.651,152.122,264.406,391.902,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.041,0.082,0.232,0.318,0.42,0.514,0.475,None,.TRUE.,0.1,0.6,0.1,1.0,3352.0,1.0,1791.0,1.0,2.0,0.1,0.8,0.1,0.9,1.0,1.0,5.0,0.0,34.0,0.05,3.71,2.13,0.0,18.7,-70.3,0.06,0.05,0.0,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=147-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,0.001,3.088,13.877,32.393,56.219,85.678,142.345,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.0,0.022,0.101,0.152,0.246,0.288,0.407,None,.TRUE.,0.1,1.0,0.1,1.0,5648.0,1.0,1853.0,1.0,2.0,0.1,0.6,0.1,0.4,1.0,1.0,4.0,0.0,8.0,0.06,1.05,-0.04,-2.35,5.6,-351.6,-0.08,-0.04,-0.07,208.756,340802.8,529.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1469-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,1.404,10.748,20.086,39.412,61.07,85.326,119.253,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.041,0.077,0.128,0.189,0.274,0.314,0.405,None,.TRUE.,0.1,0.6,0.1,1.0,3352.0,1.0,829.0,1.0,2.0,0.1,0.8,0.1,0.9,1.0,1.0,5.0,0.0,34.0,0.05,3.71,2.13,0.0,18.7,-70.3,0.06,0.05,0.0,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1468-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,1.594,16.711,68.589,170.347,441.527,828.758,1256.819,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.046,0.109,0.305,0.417,0.333,0.253,0.189,None,.TRUE.,0.1,0.6,0.1,1.0,1711.0,1.0,829.0,1.0,2.0,0.1,0.8,0.1,0.9,1.0,1.0,5.0,0.0,34.0,0.05,3.71,2.13,0.0,18.7,-70.3,0.06,0.05,0.0,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1466-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,1.608,11.497,34.202,73.836,133.15,231.993,349.631,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.043,0.079,0.219,0.347,0.481,0.488,0.473,None,.TRUE.,0.1,0.6,0.1,1.0,3352.0,1.0,829.0,1.0,2.0,0.1,0.8,0.1,0.9,1.0,1.0,5.0,0.0,34.0,0.05,3.71,2.13,0.0,18.7,-70.3,0.06,0.05,0.0,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1465-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,1.519,16.634,62.937,146.158,332.157,577.371,911.426,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.043,0.112,0.342,0.418,0.37,0.33,0.25,None,.TRUE.,0.1,0.6,0.1,1.0,3352.0,1.0,829.0,1.0,2.0,0.1,0.8,0.1,0.9,1.0,1.0,5.0,0.0,34.0,0.05,3.71,2.13,0.0,18.7,-70.3,0.06,0.05,0.0,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1464-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,5.933,25.543,72.294,165.55,300.388,440.998,625.298,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.204,0.16,0.348,0.462,0.439,0.447,0.345,None,.TRUE.,0.1,0.3,0.1,0.5,1711.0,1.0,1791.0,1.0,2.0,0.1,0.3,0.1,0.7,1.0,1.0,5.0,0.0,66.0,-0.07,1.99,0.04,-6.29,3.7,75.9,-0.06,0.04,0.0,1235.316,1159310.2,5365.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1463-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,5.154,20.229,40.005,64.508,111.866,192.851,290.872,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.182,0.132,0.239,0.29,0.448,0.452,0.441,None,.TRUE.,0.1,0.3,0.1,0.5,1711.0,1.0,1791.0,1.0,2.0,0.1,0.3,0.1,0.7,1.0,1.0,5.0,0.0,66.0,-0.07,1.99,0.04,-6.29,3.7,75.9,-0.06,0.05,-0.02,499.743,511484.5,1841.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1462-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,2.02,8.785,16.318,27.356,42.281,61.826,79.42,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.064,0.064,0.112,0.132,0.184,0.224,0.272,None,.TRUE.,0.1,0.3,0.1,0.5,1711.0,1.0,1791.0,1.0,2.0,0.1,0.3,0.1,0.7,1.0,1.0,5.0,0.0,66.0,-0.07,1.99,0.04,-6.29,3.7,75.9,0.06,0.04,-0.02,96.484,129608.3,527.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1467-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,1.429,11.168,21.564,42.6,65.666,93.945,135.849,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.042,0.079,0.127,0.187,0.261,0.307,0.407,None,.TRUE.,0.1,0.6,0.1,1.0,3352.0,1.0,829.0,1.0,2.0,0.1,0.8,0.1,0.9,1.0,1.0,5.0,0.0,34.0,0.05,3.71,2.13,0.0,18.7,-70.3,0.06,0.05,0.0,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1461-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,5.261,22.829,46.851,82.289,179.988,315.626,499.978,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.182,0.152,0.249,0.321,0.511,0.427,0.365,None,.TRUE.,0.1,0.3,0.1,0.5,1711.0,1.0,1791.0,1.0,2.0,0.1,0.3,0.1,0.7,1.0,1.0,5.0,0.0,66.0,-0.07,1.99,0.0,-6.29,3.7,75.9,-0.06,0.04,-0.02,861.227,906865.1,4621.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=1460-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,5.702,22.882,45.555,80.431,142.46,224.189,314.543,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.201,0.155,0.267,0.337,0.424,0.406,0.411,None,.TRUE.,0.1,0.3,0.1,0.5,1711.0,1.0,1791.0,1.0,2.0,0.1,0.3,0.1,0.7,1.0,1.0,5.0,0.0,66.0,-0.07,1.99,2.13,0.04,3.7,75.9,-0.06,0.04,-0.02,544.029,543641.6,1332.0
